StopAbbr,Route_EOL_exist,Route_Num_exist,Route_Count_exist,Route_EOL_bnr,Route_Num_bnr,Route_Count_bnr,_merge,Unchanged_Num,Unchanged_EOL
190060,181_East Point Stn,['181'],1,,,,left_only,False,False
190064,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191003,89_Union City,['89'],1,184_Union City,['184'],1.0,both,False,False
191005,181_Smith St,['181'],1,"180_College Park Stn, 180_Palmetto, 182_College Park Stn","['180', '180', '182']",3.0,both,False,False
191009,181_Smith St,['181'],1,"180_College Park Stn, 180_Palmetto, 182_College Park Stn","['180', '180', '182']",3.0,both,False,False
191011,"180_Palmetto, 181_Smith St","['180', '181']",2,180_Palmetto,['180'],1.0,both,False,False
191013,"180_Palmetto, 181_Smith St","['180', '181']",2,,,,left_only,False,False
191020,181_East Point Stn,['181'],1,"180_College Park Stn, 180_Palmetto, 180_Union City, 182_Union City","['180', '180', '180', '182']",4.0,both,False,False
191030,180_Palmetto,['180'],1,"180_Palmetto, 180_Union City","['180', '180']",2.0,both,False,False
191032,180_Palmetto,['180'],1,"180_Palmetto, 180_Union City","['180', '180']",2.0,both,False,False
191034,180_Palmetto,['180'],1,"180_Palmetto, 180_Union City","['180', '180']",2.0,both,False,False
191036,180_Palmetto,['180'],1,"180_Palmetto, 180_Union City","['180', '180']",2.0,both,False,False
191038,"180_Smith St, 181_Palmetto","['180', '181']",2,180_Palmetto,['180'],1.0,both,False,False
191042,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191044,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191046,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191048,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191058,180_Palmetto,['180'],1,180_Palmetto,['180'],1.0,both,True,True
191064,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191070,181_Smith St,['181'],1,"180_College Park Stn, 180_Palmetto, 182_College Park Stn","['180', '180', '182']",3.0,both,False,False
191072,181_East Point Stn,['181'],1,"180_College Park Stn, 180_Palmetto, 180_Union City, 182_Union City","['180', '180', '180', '182']",4.0,both,False,False
191078,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
191082,"180_East Point Stn, 181_College Park Stn","['180', '181']",2,180_Palmetto,['180'],1.0,both,False,False
191084,89_College Park Stn,['89'],1,184_College Park Stn,['184'],1.0,both,False,False
191086,181_Smith St,['181'],1,"180_College Park Stn, 180_Palmetto, 182_College Park Stn","['180', '180', '182']",3.0,both,False,False
191088,181_East Point Stn,['181'],1,"180_College Park Stn, 180_Palmetto, 180_Union City, 182_Union City","['180', '180', '180', '182']",4.0,both,False,False
191090,180_Palmetto,['180'],1,180_Palmetto,['180'],1.0,both,True,True
191091,181_East Point Stn,['181'],1,"180_College Park Stn, 180_Palmetto, 180_Union City, 182_Union City","['180', '180', '180', '182']",4.0,both,False,False
192002,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
192004,189_South Fulton P&R,['189'],1,89_Union City,['89'],1.0,both,False,False
192008,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
192010,189_South Fulton P&R,['189'],1,89_Union City,['89'],1.0,both,False,False
193002,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
193004,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
193006,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
193008,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193010,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193012,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193014,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193016,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193018,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193020,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193022,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193024,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193026,189_South Fulton P&R,['189'],1,89_Union City,['89'],1.0,both,False,False
193028,189_South Fulton P&R,['189'],1,89_Union City,['89'],1.0,both,False,False
193030,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
193032,"189_College Park Stn, 189_South Fulton P&R","['189', '189']",2,,,,left_only,False,False
197030,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
197036,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
197040,180_College Park Stn,['180'],1,180_College Park Stn,['180'],1.0,both,True,True
197100,180_Palmetto,['180'],1,180_Palmetto,['180'],1.0,both,True,True
197110,180_Palmetto,['180'],1,180_Palmetto,['180'],1.0,both,True,True
197130,180_Palmetto,['180'],1,180_Palmetto,['180'],1.0,both,True,True
197140,180_Palmetto,['180'],1,"180_College Park Stn, 180_Palmetto","['180', '180']",2.0,both,False,False
210001,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210003,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210004,42_Lakewood Stn,['42'],1,,,,left_only,False,False
210007,86_Kensington Stn,['86'],1,109_Kensington Stn,['109'],1.0,both,False,False
210011,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210012,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210013,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210014,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210015,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210016,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210017,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210018,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210019,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210020,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210021,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210022,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210023,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210024,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210025,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210026,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210027,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210028,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210029,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210030,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210031,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210032,"66_College Park Stn, 82_Camp Crk Mktplc","['66', '82']",2,"165_College Park Stn, 84_East Point Stn","['165', '84']",2.0,both,False,False
210033,12_Midtown Stn,['12'],1,12_Cumberland TC,['12'],1.0,both,True,False
210034,12_Cumberland TC,['12'],1,12_Midtown Stn,['12'],1.0,both,True,False
210037,9_Rainbow Village,['9'],1,,,,left_only,False,False
210038,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210039,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210040,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210043,"111_Mall at Stonecrest, 115_Mall at Stonecrest","['111', '115']",2,115_Mall at Stonecrest,['115'],1.0,both,False,False
210044,42_Five Points Stn,['42'],1,,,,left_only,False,False
210045,32_South Park Blvd,['32'],1,32_Linecrest Rd,['32'],1.0,both,True,False
210046,183_Lakewood Stn,['183'],1,,,,left_only,False,False
210049,12_Cumberland TC,['12'],1,12_Midtown Stn,['12'],1.0,both,True,False
210050,12_Midtown Stn,['12'],1,12_Cumberland TC,['12'],1.0,both,True,False
210053,148_Riveredge Office Pk,['148'],1,,,,left_only,False,False
210054,148_Sandy Springs Stn,['148'],1,,,,left_only,False,False
210056,24_Candler Park Stn,['24'],1,22_Ashview Triangle,['22'],1.0,both,False,False
210057,24_Indian Creek Stn,['24'],1,22_Indian Creek Stn,['22'],1.0,both,False,False
210058,24_Candler Park Stn,['24'],1,,,,left_only,False,False
210059,24_Indian Creek Stn,['24'],1,22_Indian Creek Stn,['22'],1.0,both,False,False
210060,24_Candler Park Stn,['24'],1,22_Ashview Triangle,['22'],1.0,both,False,False
210061,24_Indian Creek Stn,['24'],1,22_Indian Creek Stn,['22'],1.0,both,False,False
210062,24_Candler Park Stn,['24'],1,22_Ashview Triangle,['22'],1.0,both,False,False
210063,24_Indian Creek Stn,['24'],1,22_Indian Creek Stn,['22'],1.0,both,False,False
210064,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210065,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210066,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210067,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210068,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210069,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210070,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210071,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210072,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210073,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210074,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210075,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210077,82_College Park Stn,['82'],1,,,,left_only,False,False
210078,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210079,82_College Park Stn,['82'],1,,,,left_only,False,False
210080,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210081,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210082,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210083,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210084,119_Goldsmith P&R Lot,['119'],1,119_Goldsmith P&R Lot,['119'],1.0,both,True,True
210085,119_Kensington Stn,['119'],1,119_Kensington Stn,['119'],1.0,both,True,True
210100,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210101,82_College Park Stn,['82'],1,,,,left_only,False,False
210102,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210103,82_College Park Stn,['82'],1,,,,left_only,False,False
210104,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210105,82_College Park Stn,['82'],1,,,,left_only,False,False
210106,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210107,82_College Park Stn,['82'],1,,,,left_only,False,False
210108,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210110,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210111,82_College Park Stn,['82'],1,,,,left_only,False,False
210112,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210113,82_College Park Stn,['82'],1,,,,left_only,False,False
210114,82_Walmart Distrib Ctr,['82'],1,,,,left_only,False,False
210115,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210116,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210117,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210118,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210119,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210121,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210122,117_Xpress P&R Lot,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210124,111_Indian Creek Stn,['111'],1,20_Five Points Stn,['20'],1.0,both,False,False
210125,111_Mall at Stonecrest,['111'],1,20_Mall at Stonecrest,['20'],1.0,both,False,False
210126,111_Mall at Stonecrest,['111'],1,,,,left_only,False,False
210127,117_Xpress P&R Lot,['117'],1,"114_Decatur Stn, 20_Five Points Stn","['114', '20']",2.0,both,False,False
210128,117_Xpress P&R Lot,['117'],1,,,,left_only,False,False
210129,117_Xpress P&R Lot,['117'],1,,,,left_only,False,False
210130,186_Five Points Stn,['186'],1,,,,left_only,False,False
210131,186_Five Points Stn,['186'],1,,,,left_only,False,False
210132,186_Five Points Stn,['186'],1,,,,left_only,False,False
210133,186_Five Points Stn,['186'],1,,,,left_only,False,False
210134,79_Oakland City Stn,['79'],1,79_Oakland City Stn,['79'],1.0,both,True,True
210135,79_East Point Stn,['79'],1,79_Hapeville,['79'],1.0,both,True,False
210136,79_Oakland City Stn,['79'],1,79_Oakland City Stn,['79'],1.0,both,True,True
210137,79_East Point Stn,['79'],1,,,,left_only,False,False
210140,79_Oakland City Stn,['79'],1,,,,left_only,False,False
210141,79_East Point Stn,['79'],1,,,,left_only,False,False
210142,79_Oakland City Stn,['79'],1,,,,left_only,False,False
210143,79_East Point Stn,['79'],1,,,,left_only,False,False
210144,25_Doraville Stn,['25'],1,132_Mt Vernon Rd,['132'],1.0,both,False,False
210147,189_South Fulton P&R,['189'],1,89_Union City,['89'],1.0,both,False,False
210148,189_College Park Stn,['189'],1,89_College Park Stn,['89'],1.0,both,False,False
210149,75_Avondale Stn,['75'],1,,,,left_only,False,False
210159,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210160,117_Xpress P&R Lot,['117'],1,117_Xpress P&R Lot,['117'],1.0,both,True,True
210161,117_Avondale Stn,['117'],1,117_Kensington Stn,['117'],1.0,both,True,False
210161,117_Avondale Stn,['117'],1,114_Decatur Stn,['114'],1.0,both,False,False
210163,"103_Winters Chapel Rd, 25_Doraville Stn","['103', '25']",2,132_Mt Vernon Rd,['132'],1.0,both,False,False
210164,"103_Brookhaven Stn, 25_Chamblee Stn","['103', '25']",2,132_Chamblee Stn,['132'],1.0,both,False,False
210165,25_Doraville Stn,['25'],1,87_Doraville Stn,['87'],1.0,both,False,False
210166,25_Brookhaven Stn,['25'],1,87_North Springs Stn,['87'],1.0,both,False,False
210167,"25_Medical Center Stn, 825_Brookhaven Stn","['25', '825']",2,"125_Dunwoody Stn, 25_Lenox Stn","['125', '25']",2.0,both,False,False
210168,"66_College Park Stn, 82_Camp Crk Mktplc","['66', '82']",2,"165_College Park Stn, 84_East Point Stn","['165', '84']",2.0,both,False,False
210169,"82_Walmart Distrib Ctr, 84_Camp Crk Mktplc","['82', '84']",2,"165_HE Holmes Stn, 84_Centre Pkwy 3201","['165', '84']",2.0,both,False,False
210170,"82_Camp Crk Mktplc, 84_Walmart Distrib Ctr","['82', '84']",2,"165_HE Holmes Stn, 84_Centre Pkwy 3201","['165', '84']",2.0,both,False,False
210171,"82_Camp Crk Mktplc, 84_Walmart Distrib Ctr","['82', '84']",2,"165_HE Holmes Stn, 84_Centre Pkwy 3201","['165', '84']",2.0,both,False,False
210172,"66_Camp Crk Mktplc, 82_College Park Stn","['66', '82']",2,"165_College Park Stn, 84_East Point Stn","['165', '84']",2.0,both,False,False
210173,66_HE Holmes Stn,['66'],1,,,,left_only,False,False
210174,66_Camp Crk Mktplc,['66'],1,"165_College Park Stn, 165_HE Holmes Stn","['165', '165']",2.0,both,False,False
210175,66_Camp Crk Mktplc,['66'],1,165_College Park Stn,['165'],1.0,both,False,False
210184,181_Smith St,['181'],1,84_Centre Pkwy 3201,['84'],1.0,both,False,False
210185,181_Smith St,['181'],1,84_Centre Pkwy 3201,['84'],1.0,both,False,False
210186,181_Smith St,['181'],1,,,,left_only,False,False
210188,"181_East Point Stn, 84_East Point Stn","['181', '84']",2,84_East Point Stn,['84'],1.0,both,False,False
210189,"181_Camp Crk Mktplc, 84_Smith St","['181', '84']",2,"84_Centre Pkwy 3201, 84_East Point Stn","['84', '84']",2.0,both,False,False
210190,"181_East Point Stn, 84_East Point Stn","['181', '84']",2,,,,left_only,False,False
210191,"181_Camp Crk Mktplc, 84_Smith St","['181', '84']",2,84_Centre Pkwy 3201,['84'],1.0,both,False,False
210192,"181_East Point Stn, 84_East Point Stn","['181', '84']",2,84_East Point Stn,['84'],1.0,both,False,False
210193,"181_Smith St, 84_Camp Crk Mktplc","['181', '84']",2,84_Centre Pkwy 3201,['84'],1.0,both,False,False
210194,"181_East Point Stn, 84_East Point Stn","['181', '84']",2,84_East Point Stn,['84'],1.0,both,False,False
210195,84_East Point Stn,['84'],1,,,,left_only,False,False
210196,84_East Point Stn,['84'],1,,,,left_only,False,False
210197,84_East Point Stn,['84'],1,,,,left_only,False,False
210198,84_East Point Stn,['84'],1,,,,left_only,False,False
210199,84_East Point Stn,['84'],1,,,,left_only,False,False
210200,84_East Point Stn,['84'],1,,,,left_only,False,False
210202,84_East Point Stn,['84'],1,,,,left_only,False,False
210207,117_Avondale Stn,['117'],1,118_Avondale Stn,['118'],1.0,both,False,False
210208,50_North Avenue Stn,['50'],1,2_Candler Park Stn,['2'],1.0,both,False,False
210300,"26_Bolton/Parrot Ave, 58_Five Points Stn","['26', '58']",2,26_Bankhead Stn,['26'],1.0,both,False,False
210302,"26_Bolton Rd, 58_West End Stn","['26', '58']",2,,,,left_only,False,False
210303,"26_West End Stn, 58_Bolton Rd","['26', '58']",2,,,,left_only,False,False
210316,111_Indian Creek Stn,['111'],1,,,,left_only,False,False
210317,111_Mall at Stonecrest,['111'],1,,,,left_only,False,False
