StopAbbr,BusStopType,LineAbbr,IsTP,IsEOL,Helper-0,Helper-1,Helper-2,Helper-3,Helper-4,Helper-5,Helper-6,Helper-7,Helper-8,Helper-9,Helper-10,Helper-11,EOL-0,EOL-1,EOL-2,EOL-3,EOL-4,EOL-5,EOL-6,EOL-7,EOL-8,EOL-9,EOL-10,EOL-11,EOL-12,CountEOL
905264,SGN,104,FALSE,FALSE,905264-104-Southbound-3,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905265,SGN,104,FALSE,FALSE,905265-104-Northbound-8,,,,,,,,,,,,Clark Dr,,,,,,,,,,,,,1
905266,SGN,124,FALSE,FALSE,905266-124-Eastbound-6,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905269,BEN,73,TRUE,FALSE,905269-73-Southbound-29,,,,,,,,,,,,Westpark Ind Pk,,,,,,,,,,,,,1
905272,SGN,73,FALSE,FALSE,905272-73-Southbound-32,,,,,,,,,,,,Atl Gateway Pk,Westpark Ind Pk,,,,,,,,,,,,2
905275,SGN,75,FALSE,FALSE,905275-75-Southbound-3,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905276,SGN,75,FALSE,FALSE,905276-75-Northbound-48,,,,,,,,,,,,Tuckersone Pkwy,,,,,,,,,,,,,1
905277,SGN,75,FALSE,FALSE,905277-75-Northbound-49,,,,,,,,,,,,Tuckersone Pkwy,,,,,,,,,,,,,1
905278,SGN,75,FALSE,FALSE,905278-75-Northbound-50,,,,,,,,,,,,Tuckersone Pkwy,,,,,,,,,,,,,1
905289,STR,5,FALSE,FALSE,905289-5-Northbound-11,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905292,SGN,133,FALSE,FALSE,905292-133-Northbound-11,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905293,SGN,133,FALSE,FALSE,905293-133-Southbound-19,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905301,SGN,126,FALSE,FALSE,905301-126-Eastbound-11,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905302,SGN,126,FALSE,FALSE,905302-126-Eastbound-5,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905303,SGN,110,FALSE,FALSE,905303-110-Northbound-46,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905304,SAT,110,FALSE,FALSE,905304-110-Northbound-47,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905305,SGN,110,FALSE,FALSE,905305-110-Northbound-48,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905306,SGN,110,FALSE,FALSE,905306-110-Southbound-4,,,,,,,,,,,,Arts Center Stn,,,,,,,,,,,,,1
905307,SGN,47,FALSE,FALSE,905307-47-Southbound-26,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905308,SGN,47,TRUE,FALSE,905308-47-Northbound-27,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905309,SGN,47,FALSE,FALSE,905309-47-Northbound-28,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905310,SGN,47,FALSE,FALSE,905310-47-Northbound-29,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905311,SGN,25,FALSE,FALSE,905311-25-Northbound-21,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905314,SAT,19,FALSE,FALSE,905314-19-Northbound-57,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905315,SGN,19,FALSE,FALSE,905315-19-Northbound-62,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905316,SGN,19,FALSE,FALSE,905316-19-Southbound-4,,,,,,,,,,,,East Lake Stn,Decatur Stn,,,,,,,,,,,,2
905317,SGN,19,FALSE,FALSE,905317-19-Southbound-5,,,,,,,,,,,,East Lake Stn,Decatur Stn,,,,,,,,,,,,2
905318,SGN,19,FALSE,FALSE,905318-19-Southbound-6,,,,,,,,,,,,East Lake Stn,Decatur Stn,,,,,,,,,,,,2
905319,SGN,25,FALSE,FALSE,905319-25-Northbound-9,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905320,SGN,124,FALSE,FALSE,905320-124-Westbound-26,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905321,SGN,124,FALSE,FALSE,905321-124-Westbound-25,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905322,SGN,124,FALSE,FALSE,905322-124-Eastbound-27,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905323,SGN,124,FALSE,FALSE,905323-124-Eastbound-29,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905324,SNT,124,FALSE,FALSE,905324-124-Westbound-21,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905325,SGN,124,FALSE,FALSE,905325-124-Eastbound-30,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905326,SGN,124,FALSE,FALSE,905326-124-Westbound-20,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905327,SAT,19,FALSE,FALSE,905327-19-Northbound-44,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905328,SGN,19,FALSE,FALSE,905328-19-Northbound-45,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905329,SGN,19,FALSE,FALSE,905329-19-Northbound-46,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905331,SNT,8,FALSE,FALSE,905331-8-Northbound-56,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905338,SGN,124,FALSE,FALSE,905338-124-Eastbound-9,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905349,SGN,47,FALSE,FALSE,905349-47-Northbound-39,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905350,SGN,47,FALSE,FALSE,905350-47-Northbound-41,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905351,SGN,47,FALSE,FALSE,905351-47-Northbound-42,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905352,SGN,126,FALSE,FALSE,905352-126-Westbound-44,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905353,SNT,126;47,FALSE,FALSE,905353-126-Westbound-48,905353-47-Northbound-33,,,,,,,,,,,Chamblee Stn,Chamblee Stn,,,,,,,,,,,,2
905356,STR,47,FALSE,FALSE,905356-47-Northbound-40,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905357,SGN,19,FALSE,FALSE,905357-19-Northbound-51,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905358,SAT,19,FALSE,FALSE,905358-19-Northbound-52,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905359,SGN,19,FALSE,FALSE,905359-19-Northbound-53,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905360,SGN,19,FALSE,FALSE,905360-19-Northbound-54,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905361,SAT,25,FALSE,FALSE,905361-25-Southbound-10,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905363,SGN,25,FALSE,FALSE,905363-25-Southbound-11,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905369,SGN,126,FALSE,FALSE,905369-126-Eastbound-15,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905370,SGN,126,FALSE,FALSE,905370-126-Eastbound-17,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905371,SNT,124,TRUE,FALSE,905371-124-Westbound-18,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905372,SGN,39,FALSE,FALSE,905372-39-Northbound-20,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905373,SGN,39,FALSE,FALSE,905373-39-Southbound-26,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905374,SGN,39,FALSE,FALSE,905374-39-Northbound-21,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905375,SGN,124,TRUE,FALSE,905375-124-Westbound-40,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905376,SGN,104,FALSE,FALSE,905376-104-Southbound-4,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905377,SGN,104,FALSE,FALSE,905377-104-Northbound-6,,,,,,,,,,,,Clark Dr,,,,,,,,,,,,,1
905378,SGN,104,FALSE,FALSE,905378-104-Northbound-7,,,,,,,,,,,,Clark Dr,,,,,,,,,,,,,1
905379,SGN,124,FALSE,FALSE,905379-124-Eastbound-5,,,,,,,,,,,,Lawrenceville Hwy,,,,,,,,,,,,,1
905383,SGN,132,FALSE,FALSE,905383-132-Northbound-7,,,,,,,,,,,,Mt Vernon Rd,,,,,,,,,,,,,1
905384,SGN,19,FALSE,FALSE,905384-19-Northbound-58,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905385,SGN,19,FALSE,FALSE,905385-19-Northbound-59,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905386,SGN,19,FALSE,FALSE,905386-19-Northbound-60,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905387,SGN,19,FALSE,FALSE,905387-19-Northbound-61,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905395,STR,825,FALSE,FALSE,905395-825-Eastbound-12,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905398,SGN,25;825,FALSE,FALSE,905398-825-Westbound-5,905398-25-Southbound-14,,,,,,,,,,,Brookhaven Stn,Medical Center Stn,,,,,,,,,,,,2
905399,SGN,133,FALSE,FALSE,905399-133-Southbound-2,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905400,SAT,121,FALSE,FALSE,905400-121-Northbound-37,,,,,,,,,,,,N Royal Atl Dr,,,,,,,,,,,,,1
905401,BEN,121,FALSE,FALSE,905401-121-Southbound-3,905401-121-Northbound-38,,,,,,,,,,,N Royal Atl Dr,Kensington Stn,,,,,,,,,,,,2
905403,SAT,126;47,FALSE,FALSE,905403-47-Northbound-35,905403-126-Westbound-50,,,,,,,,,,,Chamblee Stn,Chamblee Stn,,,,,,,,,,,,2
905404,SGN,126;47,FALSE,FALSE,905404-126-Westbound-51,905404-47-Northbound-36,,,,,,,,,,,Chamblee Stn,Chamblee Stn,,,,,,,,,,,,2
905405,SGN,126;47,FALSE,FALSE,905405-126-Westbound-52,905405-47-Northbound-37,,,,,,,,,,,Chamblee Stn,Chamblee Stn,,,,,,,,,,,,2
905406,SGN,126,FALSE,FALSE,905406-126-Westbound-54,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905408,BENO,5,FALSE,FALSE,905408-5-Southbound-40,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905409,STR,5,FALSE,FALSE,905409-5-Southbound-41,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905410,SAT,5,FALSE,FALSE,905410-5-Southbound-42,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905411,SGN,5,FALSE,FALSE,905411-5-Northbound-18,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905412,SGN,5,FALSE,FALSE,905412-5-Northbound-19,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905413,SGN,5,FALSE,FALSE,905413-5-Northbound-20,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905417,STR,132,FALSE,FALSE,905417-132-Northbound-4,,,,,,,,,,,,Mt Vernon Rd,,,,,,,,,,,,,1
905418,SGN,133,FALSE,FALSE,905418-133-Northbound-19,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905419,SGN,133,FALSE,FALSE,905419-133-Northbound-22,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905421,SAT,110,FALSE,FALSE,905421-110-Southbound-10,,,,,,,,,,,,Arts Center Stn,,,,,,,,,,,,,1
905422,SNT,110,FALSE,FALSE,905422-110-Southbound-16,,,,,,,,,,,,Arts Center Stn,,,,,,,,,,,,,1
905425,SGN,133,FALSE,FALSE,905425-133-Southbound-9,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905426,SGN,110,FALSE,FALSE,905426-110-Southbound-8,,,,,,,,,,,,Arts Center Stn,,,,,,,,,,,,,1
905428,SGN,27,FALSE,FALSE,905428-27-Northbound-36,,,,,,,,,,,,Lenox Stn,,,,,,,,,,,,,1
905429,SNT,5,TRUE,FALSE,905429-5-Northbound-10,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905430,SGN,867,FALSE,FALSE,905430-867-Westbound-3,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905432,STR,36,FALSE,FALSE,905432-36-Westbound-16,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905433,SGN,36,FALSE,FALSE,905433-36-Eastbound-51,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
905434,BEN,36,FALSE,FALSE,905434-36-Westbound-14,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905435,SGN,36,FALSE,FALSE,905435-36-Westbound-22,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905436,SGN,36,TRUE,FALSE,905436-36-Westbound-23,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905437,SGN,36,FALSE,FALSE,905437-36-Westbound-24,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905443,SGN,856,FALSE,FALSE,905443-856-Eastbound-16,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905444,SGN,856,FALSE,FALSE,905444-856-Eastbound-17,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905445,BEN,121,FALSE,FALSE,905445-121-Southbound-4,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
905447,SGN,12,FALSE,FALSE,905447-12-Northbound-35,,,,,,,,,,,,Cumberland TC,,,,,,,,,,,,,1
905457,SNT,47,FALSE,FALSE,905457-47-Southbound-33,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905463,SNT,39,FALSE,FALSE,905463-39-Southbound-16,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905465,SAT,39,FALSE,FALSE,905465-39-Southbound-17,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905466,SGN,47,FALSE,FALSE,905466-47-Southbound-24,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905471,SGN,25,FALSE,FALSE,905471-25-Southbound-20,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905472,SGN,25,FALSE,FALSE,905472-25-Southbound-21,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905474,SNT,126;47,FALSE,FALSE,905474-126-Eastbound-10,905474-47-Southbound-12,,,,,,,,,,,Brookhaven Stn,Northlake Mall,,,,,,,,,,,,2
905475,SGN,126,FALSE,FALSE,905475-126-Westbound-55,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905478,SGN,110,FALSE,FALSE,905478-110-Southbound-9,,,,,,,,,,,,Arts Center Stn,,,,,,,,,,,,,1
905482,SGN,103,FALSE,FALSE,905482-103-Southbound-31,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905483,SGN,103,FALSE,FALSE,905483-103-Northbound-15,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905484,BEN,103,FALSE,FALSE,905484-103-Northbound-16,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905485,SNT,103,FALSE,FALSE,905485-103-Southbound-28,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905491,SGN,856,FALSE,FALSE,905491-856-Eastbound-18,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905492,SGN,856,TRUE,FALSE,905492-856-Eastbound-23,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905493,SGN,856,FALSE,FALSE,905493-856-Eastbound-24,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905495,SGN,850;856,FALSE,FALSE,905495-856-Eastbound-25,905495-850-Southbound-32,,,,,,,,,,,HE Holmes Stn,HE Holmes Stn,,,,,,,,,,,,2
905499,SGN,867,FALSE,FALSE,905499-867-Westbound-11,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905500,SGN,867,FALSE,FALSE,905500-867-Westbound-4,,,,,,,,,,,,HE Holmes Stn,,,,,,,,,,,,,1
905501,SGN,867,FALSE,FALSE,905501-867-Eastbound-48,,,,,,,,,,,,Sewanee Ave,,,,,,,,,,,,,1
905502,SGN,867,FALSE,FALSE,905502-867-Eastbound-49,,,,,,,,,,,,Sewanee Ave,,,,,,,,,,,,,1
905503,SGN,867,FALSE,FALSE,905503-867-Eastbound-50,,,,,,,,,,,,Sewanee Ave,,,,,,,,,,,,,1
905505,BEN,36,FALSE,FALSE,905505-36-Westbound-15,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905508,STN,104;124;133;25;39,TRUE,TRUE,905508-25-Southbound-1,905508-124-Eastbound-1,905508-133-Southbound-1,905508-39-Southbound-1,905508-104-Northbound-1,,,,,,,,Brookhaven Stn,Lindbergh Ctr Stn,Clark Dr,Lawrenceville Hwy,Northlake Mall,,,,,,,,,5
905509,BEN,25,TRUE,FALSE,905509-25-Southbound-15,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905514,STN,126;19;47,TRUE,TRUE,905514-126-Eastbound-1,905514-19-Southbound-1,905514-47-Southbound-1,,,,,,,,,,East Lake Stn,Brookhaven Stn,Northlake Mall,Decatur Stn,,,,,,,,,,4
905515,STN,103;132;825,TRUE,TRUE,905515-132-Northbound-1,905515-103-Northbound-1,905515-825-Westbound-1,,,,,,,,,,Winters Chapel Rd,Mt Vernon Rd,Medical Center Stn,,,,,,,,,,,3
905516,SGN,121,FALSE,FALSE,905516-121-Southbound-5,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
905517,SGN,121,FALSE,FALSE,905517-121-Southbound-6,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
905521,SAT,12,TRUE,FALSE,905521-12-Northbound-33,,,,,,,,,,,,Cumberland TC,,,,,,,,,,,,,1
905522,SGN,126,FALSE,FALSE,905522-126-Eastbound-16,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905523,SGN,5,FALSE,FALSE,905523-5-Northbound-13,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905524,SAT,5,FALSE,FALSE,905524-5-Northbound-14,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905526,SAT,5,TRUE,FALSE,905526-5-Southbound-43,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905528,SGN,5,FALSE,FALSE,905528-5-Northbound-17,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905529,SGN,5,FALSE,FALSE,905529-5-Northbound-21,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905530,SAT,133,FALSE,FALSE,905530-133-Southbound-17,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905535,SGN,39,FALSE,FALSE,905535-39-Southbound-15,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905538,SGN,126,FALSE,FALSE,905538-126-Westbound-56,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905539,SGN,126,FALSE,FALSE,905539-126-Westbound-57,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905540,BEN,39,TRUE,FALSE,905540-39-Southbound-9,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905541,SGN,126,FALSE,FALSE,905541-126-Westbound-53,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905542,SGN,126,FALSE,FALSE,905542-126-Eastbound-12,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905543,SGN,126;47,FALSE,FALSE,905543-126-Westbound-49,905543-47-Northbound-34,,,,,,,,,,,Chamblee Stn,Chamblee Stn,,,,,,,,,,,,2
905544,SAT,126,FALSE,FALSE,905544-126-Westbound-38,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905552,SAT,36,FALSE,FALSE,905552-36-Eastbound-52,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
905553,SGN,36,FALSE,FALSE,905553-36-Westbound-25,,,,,,,,,,,,Midtown Stn,,,,,,,,,,,,,1
905554,SAT,117,FALSE,FALSE,905554-117-Westbound-78,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905555,SGN,117,FALSE,FALSE,905555-117-Westbound-76,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905556,SGN,117,FALSE,FALSE,905556-117-Eastbound-8,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
905557,SAT,117,FALSE,FALSE,905557-117-Westbound-49,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905558,SGN,117,FALSE,FALSE,905558-117-Westbound-50,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905559,SGN,117,FALSE,FALSE,905559-117-Westbound-51,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905561,SGN,117,FALSE,FALSE,905561-117-Eastbound-9,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
905562,SGN,36,FALSE,FALSE,905562-36-Eastbound-50,,,,,,,,,,,,Decatur Stn,,,,,,,,,,,,,1
905563,SGN,117,FALSE,FALSE,905563-117-Eastbound-33,,,,,,,,,,,,Xpress P&R Lot,,,,,,,,,,,,,1
905564,SNT,117,FALSE,FALSE,905564-117-Westbound-48,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905565,SNT,117,FALSE,FALSE,905565-117-Westbound-56,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905566,BEN,125,FALSE,FALSE,905566-125-Southbound-53,,,,,,,,,,,,Kensington Stn,,,,,,,,,,,,,1
905573,SGN,47,FALSE,FALSE,905573-47-Southbound-34,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905574,SGN,47,FALSE,FALSE,905574-47-Southbound-35,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905575,SGN,47,FALSE,FALSE,905575-47-Southbound-36,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905577,SGN,5,FALSE,FALSE,905577-5-Northbound-22,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905578,SGN,5,FALSE,FALSE,905578-5-Northbound-23,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905579,SGN,5,FALSE,FALSE,905579-5-Northbound-24,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905580,SGN,5,FALSE,FALSE,905580-5-Southbound-31,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905587,SGN,25,FALSE,FALSE,905587-25-Northbound-5,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905588,SGN,25,FALSE,FALSE,905588-25-Northbound-6,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905590,SGN,126;47,FALSE,FALSE,905590-126-Eastbound-8,905590-47-Southbound-10,,,,,,,,,,,Brookhaven Stn,Northlake Mall,,,,,,,,,,,,2
905591,SGN,126,FALSE,FALSE,905591-126-Eastbound-6,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905592,SGN,126,FALSE,FALSE,905592-126-Eastbound-4,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905594,SGN,47,FALSE,FALSE,905594-47-Southbound-5,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905595,STR,47,FALSE,FALSE,905595-47-Southbound-6,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905596,SGN,103,FALSE,FALSE,905596-103-Southbound-33,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905597,SGN,103,FALSE,FALSE,905597-103-Southbound-32,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905598,SGN,103,FALSE,FALSE,905598-103-Northbound-13,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905599,SGN,103,FALSE,FALSE,905599-103-Northbound-14,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905600,SGN,103,FALSE,FALSE,905600-103-Northbound-17,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905601,SGN,103,FALSE,FALSE,905601-103-Northbound-18,,,,,,,,,,,,Winters Chapel Rd,,,,,,,,,,,,,1
905608,SGN,126,FALSE,FALSE,905608-126-Westbound-58,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905609,SGN,126,FALSE,FALSE,905609-126-Westbound-59,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905610,SGN,126,FALSE,FALSE,905610-126-Westbound-60,,,,,,,,,,,,Chamblee Stn,,,,,,,,,,,,,1
905611,SHO,120,FALSE,FALSE,905611-120-Eastbound-22,,,,,,,,,,,,Goldsmith P&R Lot,,,,,,,,,,,,,1
905613,BENO,120,FALSE,FALSE,905613-120-Westbound-27,,,,,,,,,,,,Avondale Stn,,,,,,,,,,,,,1
905620,SNT,853,FALSE,FALSE,905620-853-Westbound-53,,,,,,,,,,,,Skipper Dr,,,,,,,,,,,,,1
905624,SNT,51,FALSE,FALSE,905624-51-Eastbound-11,,,,,,,,,,,,North Avenue Stn,,,,,,,,,,,,,1
905625,SGN,50;853,FALSE,FALSE,905625-50-Eastbound-6,905625-853-Eastbound-6,,,,,,,,,,,North Avenue Stn,West Lake Stn,,,,,,,,,,,,2
905626,SGN,5,FALSE,FALSE,905626-5-Southbound-30,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905627,SGN,5,FALSE,FALSE,905627-5-Northbound-25,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905629,SGN,5,FALSE,FALSE,905629-5-Northbound-26,,,,,,,,,,,,Dunwoody Stn,,,,,,,,,,,,,1
905631,BEN,39,TRUE,FALSE,905631-39-Northbound-37,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905632,SGN,39,FALSE,FALSE,905632-39-Northbound-34,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905633,SGN,39,FALSE,FALSE,905633-39-Northbound-35,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905634,SGN,39,FALSE,FALSE,905634-39-Northbound-36,,,,,,,,,,,,Doraville Stn,,,,,,,,,,,,,1
905635,SGN,47,FALSE,FALSE,905635-47-Southbound-8,,,,,,,,,,,,Brookhaven Stn,,,,,,,,,,,,,1
905640,SGN,133,FALSE,FALSE,905640-133-Southbound-6,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905641,SGN,133,FALSE,FALSE,905641-133-Southbound-7,,,,,,,,,,,,Northlake Mall,,,,,,,,,,,,,1
905644,SGN,5,FALSE,FALSE,905644-5-Southbound-32,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
905646,SGN,5,FALSE,FALSE,905646-5-Southbound-36,,,,,,,,,,,,Lindbergh Ctr Stn,,,,,,,,,,,,,1
