StopAbbr,Route_EOL_existing,Route_EOL_bnr,_merge,Unchanged
122386,['68_Ashby Stn'],,left_only,FALSE
122387,['71_West End Stn'],"['71a_West End Stn', '71b_West End Stn']",both,FALSE
122396,['81_West End Stn'],['81_West End Stn'],both,TRUE
122398,['81_West End Stn'],['81_West End Stn'],both,TRUE
122410,['83_Oakland City Stn'],['83_Oakland City Stn'],both,TRUE
123016,['172_Oakland City Stn'],,left_only,FALSE
123018,['172_Oakland City Stn'],,left_only,FALSE
123020,['172_College Park Stn'],,left_only,FALSE
123022,['172_Oakland City Stn'],,left_only,FALSE
123024,['172_Oakland City Stn'],,left_only,FALSE
123028,"['162_Barge RdP&R Lot', '83_Myrtle Dr']","['162_Myrtle Dr', '83_Barge RdP&R Lot']",both,FALSE
123032,"['162_Barge RdP&R Lot', '83_Myrtle Dr']","['162_Myrtle Dr', '83_Barge RdP&R Lot']",both,FALSE
123036,"['162_Myrtle Dr', '83_Barge RdP&R Lot']","['162_Myrtle Dr', '83_Barge RdP&R Lot']",both,TRUE
123064,"['162_Oakland City Stn', '83_Oakland City Stn']","['162_Oakland City Stn', '83_Oakland City Stn']",both,TRUE
123068,"['162_Oakland City Stn', '83_Oakland City Stn']","['162_Oakland City Stn', '83_Oakland City Stn']",both,TRUE
123072,"['162_Oakland City Stn', '83_Oakland City Stn']","['162_Oakland City Stn', '83_Oakland City Stn']",both,TRUE
123094,['79_East Point Stn'],['79_Hapeville'],both,FALSE
123124,['79_Oakland City Stn'],['79_Oakland City Stn'],both,TRUE
123126,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123128,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123130,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123132,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123136,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123138,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123140,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123142,['81_East Point Stn'],['81_East Point Stn'],both,TRUE
123144,['81_West End Stn'],['81_West End Stn'],both,TRUE
123146,['81_West End Stn'],['81_West End Stn'],both,TRUE
123148,['81_West End Stn'],['81_West End Stn'],both,TRUE
123152,['81_West End Stn'],['81_West End Stn'],both,TRUE
123154,['81_West End Stn'],['81_West End Stn'],both,TRUE
123156,['81_West End Stn'],['81_West End Stn'],both,TRUE
123158,['81_West End Stn'],['81_West End Stn'],both,TRUE
123202,['172_College Park Stn'],,left_only,FALSE
123204,['172_College Park Stn'],,left_only,FALSE
123900,"['162_College Park Stn', '172_Myrtle Dr', '295_ATL Tech College', '79_Barge RdP&R Lot', '83_East Point Stn']","['162_Myrtle Dr', '162_Oakland City Stn', '79_Hapeville', '79_Oakland City Stn', '83_Barge RdP&R Lot', '83_Oakland City Stn']",both,FALSE
124008,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124050,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124052,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124054,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124058,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124062,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124064,['95_Hapeville'],['95_Sylvan Rd'],both,FALSE
124068,['95_West End Stn'],['95_West End Stn'],both,TRUE
124070,['95_West End Stn'],['95_West End Stn'],both,TRUE
124074,['95_West End Stn'],['95_West End Stn'],both,TRUE
124077,['95_West End Stn'],['95_West End Stn'],both,TRUE
124078,['95_West End Stn'],['95_West End Stn'],both,TRUE
124080,['155_Polar Rock Rd'],['42_Lakewood Stn'],both,FALSE
124084,['155_Polar Rock Rd'],['42_Lakewood Stn'],both,FALSE
124086,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
124093,['95_West End Stn'],['95_West End Stn'],both,TRUE
125002,"['155_Polar Rock Rd', '55_Five Points Stn']",,left_only,FALSE
125003,"['155_Polar Rock Rd', '55_Five Points Stn']",,left_only,FALSE
125004,"['155_Polar Rock Rd', '55_Five Points Stn']",,left_only,FALSE
125010,['155_Polar Rock Rd'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
125024,['155_West End Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn']",both,FALSE
125028,"['155_Forest Park', '55_West End Stn']",,left_only,FALSE
125030,"['155_West End Stn', '55_Forest Park']",,left_only,FALSE
125036,"['155_Lakewood Stn', '42_West End Stn']","['42_Five Points Stn', '55_Forest Park']",both,FALSE
125038,['42_Lakewood Stn'],,left_only,FALSE
125040,['55_Five Points Stn'],['55_Five Points Stn'],both,TRUE
125042,['55_Five Points Stn'],['55_Five Points Stn'],both,TRUE
125043,['55_Five Points Stn'],['55_Five Points Stn'],both,TRUE
125046,['55_Five Points Stn'],['55_Five Points Stn'],both,TRUE
125048,['55_Five Points Stn'],['55_Five Points Stn'],both,TRUE
125060,['55_Forest Park'],['55_Forest Park'],both,TRUE
125062,['55_Forest Park'],['55_Forest Park'],both,TRUE
125064,['55_Forest Park'],['55_Forest Park'],both,TRUE
125066,['55_Forest Park'],['55_Forest Park'],both,TRUE
125067,['55_Forest Park'],['55_Forest Park'],both,TRUE
125068,['55_Forest Park'],['55_Forest Park'],both,TRUE
125070,['55_Forest Park'],['55_Forest Park'],both,TRUE
125072,['55_Forest Park'],['55_Forest Park'],both,TRUE
125074,['42_Lakewood Stn'],['42_Lakewood Stn'],both,TRUE
125094,['42_Five Points Stn'],['42_Five Points Stn'],both,TRUE
125098,['42_Five Points Stn'],['42_Five Points Stn'],both,TRUE
125120,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125122,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125126,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125128,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125134,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125136,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125138,"['42_Five Points Stn', '42_Lakewood Stn']",['42_Five Points Stn'],both,FALSE
125214,['155_West End Stn'],,left_only,FALSE
125216,['155_Polar Rock Rd'],,left_only,FALSE
125218,['155_West End Stn'],,left_only,FALSE
125220,['155_Polar Rock Rd'],,left_only,FALSE
125235,"['42_Five Points Stn', '42_Lakewood Stn']",['42_Lakewood Stn'],both,FALSE
125236,"['42_Five Points Stn', '42_Lakewood Stn']",,left_only,FALSE
125244,"['155_Forest Park', '55_West End Stn']",,left_only,FALSE
126004,['9_King Memorial Stn'],,left_only,FALSE
126014,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126016,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126018,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126020,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126022,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights', '7_Lindbergh Ctr Stn']",both,FALSE
126024,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights', '7_Lindbergh Ctr Stn']",both,FALSE
126026,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights', '7_Lindbergh Ctr Stn']",both,FALSE
126030,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn', '7_West End Stn']",both,FALSE
126032,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn', '7_West End Stn']",both,FALSE
126036,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126038,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn']",both,FALSE
126040,['49_Metro Transitional'],"['49L_South DeKalb Mall', '49_Thomasville Heights']",both,FALSE
126042,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn']",both,FALSE
126044,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn']",both,FALSE
126062,['49_Metro Transitional'],['7_Lindbergh Ctr Stn'],both,FALSE
126068,['49_Metro Transitional'],"['7_Lindbergh Ctr Stn', '7_West End Stn']",both,FALSE
126074,['9_King Memorial Stn'],,left_only,FALSE
126078,['9_King Memorial Stn'],,left_only,FALSE
126082,['49_Five Points Stn'],,left_only,FALSE
126086,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126088,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126092,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126094,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126096,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126097,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126098,['9_Rainbow Village'],,left_only,FALSE
126102,['9_King Memorial Stn'],,left_only,FALSE
126104,['155_West End Stn'],,left_only,FALSE
126106,['155_Polar Rock Rd'],,left_only,FALSE
126108,['155_West End Stn'],,left_only,FALSE
126120,"['49_King Memorial Stn', '9_Five Points Stn']",['7_West End Stn'],both,FALSE
126122,"['49_Five Points Stn', '9_King Memorial Stn']",['7_West End Stn'],both,FALSE
126123,['49_Metro Transitional'],['7_Lindbergh Ctr Stn'],both,FALSE
126124,['49_Metro Transitional'],['7_Lindbergh Ctr Stn'],both,FALSE
126128,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126130,"['49_Metro Transitional', '9_Rainbow Village']",['7_Lindbergh Ctr Stn'],both,FALSE
126132,"['49_Rainbow Village', '9_Metro Transitional']",['7_Lindbergh Ctr Stn'],both,FALSE
126134,['49_Five Points Stn'],,left_only,FALSE
126136,['49_Five Points Stn'],['7_West End Stn'],both,FALSE
126142,['49_Five Points Stn'],"['49L_North Avenue Stn', '49_North Avenue Stn', '7_West End Stn']",both,FALSE
127012,"['4_Woodland Ave', '832_Constitution Rd']",['4_Constitution Rd'],both,FALSE
127016,"['4_Constitution Rd', '832_Woodland Ave']",['4_Constitution Rd'],both,FALSE
127020,['4_Constitution Rd'],['4_Constitution Rd'],both,TRUE
127021,"['4_Woodland Ave', '832_Constitution Rd']","['4_Constitution Rd', '7_West End Stn']",both,FALSE
127022,['832_Woodland Ave'],['7_West End Stn'],both,FALSE
127024,['832_West End Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
127033,['832_Woodland Ave'],['7_West End Stn'],both,FALSE
127034,['832_West End Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
127040,['832_West End Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
127044,['9_King Memorial Stn'],['7_West End Stn'],both,FALSE
127046,['4_Inman Park Stn'],['4_Inman Park Stn'],both,TRUE
127050,"['4_West End Stn', '832_Inman Park Stn']","['4_Inman Park Stn', '7_Lindbergh Ctr Stn']",both,FALSE
127052,"['4_Inman Park Stn', '832_West End Stn']","['4_Inman Park Stn', '7_Lindbergh Ctr Stn']",both,FALSE
127053,['4_Inman Park Stn'],['4_Inman Park Stn'],both,TRUE
127056,['832_Woodland Ave'],,left_only,FALSE
127058,['832_West End Stn'],,left_only,FALSE
127064,['9_Rainbow Village'],['7_Lindbergh Ctr Stn'],both,FALSE
127068,['9_King Memorial Stn'],,left_only,FALSE
127082,['9_Rainbow Village'],,left_only,FALSE
127084,['9_Rainbow Village'],,left_only,FALSE
127086,['9_Rainbow Village'],,left_only,FALSE
128002,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
128004,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
128006,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
128008,['34_East Lake Stn'],,left_only,FALSE
128010,['34_East Lake Stn'],,left_only,FALSE
128012,['34_East Lake Stn'],,left_only,FALSE
128013,['34_East Lake Stn'],,left_only,FALSE
128016,['34_East Lake Stn'],,left_only,FALSE
128018,['34_East Lake Stn'],,left_only,FALSE
128020,['34_East Lake Stn'],,left_only,FALSE
128022,['34_East Lake Stn'],,left_only,FALSE
128024,['34_East Lake Stn'],,left_only,FALSE
128026,['9_King Memorial Stn'],,left_only,FALSE
128028,['9_King Memorial Stn'],,left_only,FALSE
128030,['9_King Memorial Stn'],,left_only,FALSE
128032,['9_King Memorial Stn'],,left_only,FALSE
128034,['9_King Memorial Stn'],,left_only,FALSE
128036,['9_King Memorial Stn'],,left_only,FALSE
128038,['9_King Memorial Stn'],,left_only,FALSE
128042,['9_King Memorial Stn'],,left_only,FALSE
128048,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128050,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128052,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128054,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128056,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128058,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128060,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128062,['9_Rainbow Village'],,left_only,FALSE
128064,['9_Rainbow Village'],,left_only,FALSE
128068,['9_Rainbow Village'],,left_only,FALSE
128070,['34_GSU Perimeter Colg'],,left_only,FALSE
128074,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128076,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128078,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128082,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128084,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128086,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128088,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128092,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128094,['32_Inman Park Stn'],['32_Inman Park Stn'],both,TRUE
128104,['9_King Memorial Stn'],,left_only,FALSE
128108,['9_King Memorial Stn'],,left_only,FALSE
128110,['9_King Memorial Stn'],['7_Lindbergh Ctr Stn'],both,FALSE
128112,['9_King Memorial Stn'],['7_West End Stn'],both,FALSE
128114,['9_King Memorial Stn'],['7_West End Stn'],both,FALSE
128128,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
128130,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
128132,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
128134,['9_Rainbow Village'],['7_Lindbergh Ctr Stn'],both,FALSE
128136,['9_Rainbow Village'],['7_Lindbergh Ctr Stn'],both,FALSE
128138,['9_Rainbow Village'],['7_Lindbergh Ctr Stn'],both,FALSE
128142,['9_Rainbow Village'],,left_only,FALSE
128144,['9_Rainbow Village'],,left_only,FALSE
128146,['9_Rainbow Village'],,left_only,FALSE
128151,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128152,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128153,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128158,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128169,['34_GSU Perimeter Colg'],,left_only,FALSE
128170,['34_GSU Perimeter Colg'],,left_only,FALSE
128176,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128184,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128186,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128190,['9_King Memorial Stn'],,left_only,FALSE
128192,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
128196,['32_South Park Blvd'],['32_Linecrest Rd'],both,FALSE
129002,['34_East Lake Stn'],,left_only,FALSE
129005,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129006,['34_East Lake Stn'],,left_only,FALSE
129008,['34_East Lake Stn'],,left_only,FALSE
129009,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129010,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129011,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129012,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129014,['34_East Lake Stn'],,left_only,FALSE
129016,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129018,['34_East Lake Stn'],,left_only,FALSE
129022,['34_East Lake Stn'],,left_only,FALSE
129050,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129060,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129064,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129066,['34_GSU Perimeter Colg'],,left_only,FALSE
129094,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129096,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129098,['34_East Lake Stn'],,left_only,FALSE
129100,['34_East Lake Stn'],,left_only,FALSE
129107,['34_East Lake Stn'],,left_only,FALSE
129120,['9_King Memorial Stn'],,left_only,FALSE
129122,['9_King Memorial Stn'],,left_only,FALSE
129124,['9_King Memorial Stn'],,left_only,FALSE
129126,['9_King Memorial Stn'],,left_only,FALSE
129152,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129164,['9_Rainbow Village'],,left_only,FALSE
129166,['9_Rainbow Village'],,left_only,FALSE
129168,['9_Rainbow Village'],,left_only,FALSE
129169,['9_Rainbow Village'],,left_only,FALSE
129180,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
129182,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
129186,['34_GSU Perimeter Colg'],['34_South DeKalb Mall'],both,FALSE
129190,['9_Rainbow Village'],,left_only,FALSE
129192,['9_King Memorial Stn'],,left_only,FALSE
129198,['9_King Memorial Stn'],,left_only,FALSE
129202,['9_Rainbow Village'],,left_only,FALSE
129204,['9_Rainbow Village'],,left_only,FALSE
129206,['9_King Memorial Stn'],,left_only,FALSE
129212,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129214,['34_East Lake Stn'],['34_East Lake Stn'],both,TRUE
129218,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
129220,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
129222,"['15_Bouldercrest Rd', '9_Rainbow Village']",['15_South Park Blvd'],both,FALSE
129226,"['15_Decatur Stn', '9_King Memorial Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
129228,"['15_Decatur Stn', '9_King Memorial Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
129230,"['15_Decatur Stn', '9_King Memorial Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
129236,"['15_King Memorial Stn', '9_Decatur Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
129240,['74_Inman Park Stn'],,left_only,FALSE
129242,['74_Inman Park Stn'],,left_only,FALSE
129244,['74_Inman Park Stn'],['34_East Lake Stn'],both,FALSE
129246,['74_Inman Park Stn'],['34_East Lake Stn'],both,FALSE
129250,['74_Inman Park Stn'],['34_East Lake Stn'],both,FALSE
129282,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129284,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129286,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129292,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129293,['74_Rainbow Village'],,left_only,FALSE
129294,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129296,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129298,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129952,['74_Rainbow Village'],['34_South DeKalb Mall'],both,FALSE
129956,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
129958,['74_Inman Park Stn'],['74_Inman Park Stn'],both,TRUE
129960,['74_Rainbow Village'],['74_South DeKalb Mall'],both,FALSE
130002,['24_Candler Park Stn'],,left_only,FALSE
130004,['24_Candler Park Stn'],,left_only,FALSE
130032,['24_Candler Park Stn'],,left_only,FALSE
130034,['24_Candler Park Stn'],,left_only,FALSE
130036,['24_Candler Park Stn'],,left_only,FALSE
130038,['24_Candler Park Stn'],,left_only,FALSE
130040,['24_Candler Park Stn'],,left_only,FALSE
130042,['24_Candler Park Stn'],,left_only,FALSE
130044,['24_Candler Park Stn'],,left_only,FALSE
130050,['9_King Memorial Stn'],,left_only,FALSE
130052,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
130054,"['15_Rainbow Village', '9_Bouldercrest Rd']",['15_South Park Blvd'],both,FALSE
130058,"['15_Bouldercrest Rd', '74_Inman Park Stn']",['20p_Xpress P&R Lot'],both,FALSE
130062,"['15_Bouldercrest Rd', '74_Inman Park Stn']","['109_Kensington Stn', '111_Kensington Stn', '15_South Park Blvd', '34_East Lake Stn', '49L_North Avenue Stn', '74_Inman Park Stn']",both,FALSE
130064,"['15_Bouldercrest Rd', '74_Inman Park Stn']","['109_Kensington Stn', '111_Kensington Stn', '15_South Park Blvd', '34_East Lake Stn', '49L_North Avenue Stn', '74_Inman Park Stn']",both,FALSE
130070,"['15_Rainbow Village', '9_Bouldercrest Rd']",,left_only,FALSE
130076,['15_Decatur Stn'],"['109_South DeKalb Mall', '111_South DeKalb Mall', '15_Lindbergh Ctr Stn', '49L_South DeKalb Mall']",both,FALSE
130080,['15_Decatur Stn'],"['109_South DeKalb Mall', '111_South DeKalb Mall', '15_Lindbergh Ctr Stn', '49L_South DeKalb Mall']",both,FALSE
130084,['15_Decatur Stn'],"['109_South DeKalb Mall', '15_Lindbergh Ctr Stn', '49L_South DeKalb Mall']",both,FALSE
130086,"['15_Decatur Stn', '74_Rainbow Village']","['109_South DeKalb Mall', '34_South DeKalb Mall', '74_South DeKalb Mall']",both,FALSE
130088,"['15_Decatur Stn', '74_Rainbow Village']","['20_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130090,"['15_Five Points Stn', '186_Decatur Stn', '74_Rainbow Village']","['15_Lindbergh Ctr Stn', '20L_Five Points Stn', '20_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130092,"['15_King Memorial Stn', '9_Decatur Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
130094,"['15_Decatur Stn', '9_King Memorial Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
130096,"['15_Decatur Stn', '9_King Memorial Stn']",['15_Lindbergh Ctr Stn'],both,FALSE
130098,"['15_King Memorial Stn', '9_Decatur Stn']","['15_Lindbergh Ctr Stn', '15_South Park Blvd']",both,FALSE
130100,['15_Bouldercrest Rd'],"['109_Kensington Stn', '15_South Park Blvd', '49L_North Avenue Stn']",both,FALSE
130102,['15_Bouldercrest Rd'],"['109_Kensington Stn', '15_South Park Blvd', '49L_North Avenue Stn']",both,FALSE
130104,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130106,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130108,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130112,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130114,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
130116,['186_Five Points Stn'],"['20L_Five Points Stn', '20p_Five Points Stn']",both,FALSE
